"","cell1","cell2","score"
"34518",1363,405,0.290322580645161
"34519",1364,235,0.419354838709677
"34520",1364,261,0
"34521",1369,375,0.258064516129032
"34522",1371,253,0.161290322580645
"34523",1371,317,0
"34524",1371,375,0.0967741935483871
"34525",1371,385,0.193548387096774
"34526",1372,297,0.161290322580645
"34527",1372,316,0.258064516129032
"34528",1372,350,0.0967741935483871
"34529",1375,259,0.483870967741935
"34530",1377,299,0.32258064516129
"34531",1382,347,0.225806451612903
"34532",1382,705,0.387096774193548
"34533",1383,705,0
"34534",1386,301,0.0645161290322581
"34535",1386,309,0.387096774193548
"34536",1387,306,0.32258064516129
"34537",1387,377,0.129032258064516
"34538",1389,367,0.354838709677419
"34539",1390,351,0.0967741935483871
"34540",1394,397,0.225806451612903
"34541",1394,412,0.580645161290323
"34542",1401,284,0.0967741935483871
"34543",1401,406,0.290322580645161
"34544",1402,324,0.516129032258065
"34545",1402,335,0.0645161290322581
"34546",1403,331,0.161290322580645
"34547",1403,371,0.32258064516129
"34548",1404,370,0.032258064516129
"34549",1404,394,0.0967741935483871
"34550",1405,326,0.193548387096774
"34551",1405,385,0.225806451612903
"34552",1408,232,0
"34553",1415,393,0.387096774193548
"34554",1415,400,0.354838709677419
"34555",1417,400,0.451612903225806
"34556",1419,280,0
"34557",1420,375,0.193548387096774
"34558",1421,399,0.32258064516129
"34559",1421,415,0.516129032258065
"34560",1423,384,0.225806451612903
"34561",1426,336,0.290322580645161
"34562",1433,248,0.129032258064516
"34563",1433,250,0.258064516129032
"34564",1433,389,0
"34565",1435,242,1
"34566",1435,373,1
"34567",1435,508,0.645161290322581
"34568",1439,400,0.225806451612903
"34569",1441,404,0.354838709677419
"34570",1444,253,0.193548387096774
"34571",1445,377,0.0645161290322581
"34572",1448,398,0.483870967741935
"34573",1449,382,0.290322580645161
"34574",1449,397,0.354838709677419
"34575",1450,341,0.161290322580645
"34576",1451,374,0
"34577",1453,393,0.290322580645161
"34578",1453,397,0.129032258064516
"34579",1454,255,0.612903225806452
"34580",1456,287,0.0645161290322581
"34581",1456,388,0.225806451612903
"34582",1456,417,0.258064516129032
"34583",1457,382,0.32258064516129
"34584",1457,397,0.32258064516129
"34585",1457,399,0.258064516129032
"34586",1457,408,0.258064516129032
"34587",1457,414,0.225806451612903
"34588",1458,292,0.0967741935483871
"34589",1458,388,0.0645161290322581
"34590",1459,244,0.129032258064516
"34591",1459,332,0.419354838709677
"34592",1460,233,0.419354838709677
"34593",1460,379,0.129032258064516
"34594",1461,389,0.258064516129032
"34595",1461,392,0.0645161290322581
"34596",1462,362,0.290322580645161
"34597",1464,371,0.193548387096774
"34598",1465,259,0.548387096774194
"34599",1465,272,0.161290322580645
"34600",1466,389,0.258064516129032
"34601",1467,363,0.161290322580645
"34602",1469,392,0.161290322580645
"34603",1471,252,0.0967741935483871
"34604",1471,295,0.483870967741935
"34605",1471,393,0.258064516129032
"34606",1472,274,0.193548387096774
"34607",1473,242,1
"34608",1473,373,1
"34609",1473,508,0.612903225806452
"34610",1474,245,0.0967741935483871
"34611",1474,323,0.161290322580645
"34612",1475,355,0.193548387096774
"34613",1476,324,0.516129032258065
"34614",1477,253,0.354838709677419
"34615",1480,324,0.387096774193548
"34616",1481,310,0.258064516129032
"34617",1481,401,0.032258064516129
"34618",1482,310,0.290322580645161
"34619",1483,286,0.354838709677419
"34620",1487,232,0.32258064516129
"34621",1489,308,0.387096774193548
"34622",1489,415,0.548387096774194
"34623",1493,290,0.193548387096774
"34624",1493,306,0.193548387096774
"34625",1493,308,0.548387096774194
"34626",1493,312,0.193548387096774
"34627",1493,322,0.032258064516129
"34628",1495,347,0.451612903225806
"34629",1496,306,0.0967741935483871
"34630",1496,324,0.387096774193548
"34631",1497,358,0.32258064516129
"34632",1497,359,0
"34633",1498,348,0.483870967741935
"34634",1498,653,0.709677419354839
"34635",1498,757,0.580645161290323
"34636",1506,486,0.0967741935483871
"34637",1507,253,0.161290322580645
"34638",1507,370,0
"34639",1507,375,0.387096774193548
"34640",1507,388,0.193548387096774
"34641",1508,234,0.354838709677419
"34642",1508,320,0.225806451612903
"34643",1509,339,0.258064516129032
"34644",1509,404,0.548387096774194
"34645",1517,234,0.354838709677419
"34646",1517,287,0.225806451612903
"34647",1517,322,0.32258064516129
"34648",1520,331,0.516129032258065
"34649",1520,332,0.387096774193548
"34650",1521,705,0.709677419354839
"34651",1524,324,0.193548387096774
"34652",1526,287,0.161290322580645
"34653",1530,234,0.451612903225806
"34654",1530,306,0.354838709677419
"34655",1530,413,0.0967741935483871
"34656",1533,348,0.709677419354839
"34657",1542,305,0.161290322580645
"34658",1545,380,0.0967741935483871
"34659",1548,314,0
"34660",1550,334,0.161290322580645
"34661",1552,229,0.129032258064516
"34662",1553,325,0.161290322580645
"34663",1554,310,0.225806451612903
"34664",1557,235,0.516129032258065
"34665",1557,255,0.67741935483871
"34666",1557,303,0.709677419354839
"34667",1557,309,0.483870967741935
"34668",1561,412,0.290322580645161
"34669",1562,298,0
"34670",1563,286,0.225806451612903
"34671",1564,653,0.419354838709677
"34672",1567,228,0.193548387096774
"34673",1567,301,0.0967741935483871
"34674",1570,337,0.32258064516129
"34675",1573,293,0.354838709677419
"34676",1573,391,0.193548387096774
"34677",1580,404,0.225806451612903
"34678",1581,320,0.258064516129032
"34679",1583,377,0.032258064516129
"34680",1589,375,0.258064516129032
"34681",1589,400,0.32258064516129
"34682",1590,362,0.193548387096774
"34683",1593,410,0.225806451612903
"34684",1596,356,0.258064516129032
"34685",1600,296,0
"34686",1601,412,0.193548387096774
"34687",1602,291,0.419354838709677
"34688",1604,279,0.419354838709677
"34689",1605,274,0.290322580645161
"34690",1605,396,0.225806451612903
"34691",1605,409,0.0967741935483871
"34692",1607,312,0.354838709677419
"34693",1608,228,0.129032258064516
"34694",1608,248,0.354838709677419
"34695",1608,283,0.451612903225806
"34696",1615,256,0.129032258064516
"34697",1615,293,0.129032258064516
"34698",1615,324,0.225806451612903
"34699",1615,327,0.451612903225806
"34700",1615,374,0.32258064516129
"34701",1617,300,0.225806451612903
"34702",1617,380,0
"34703",1620,274,0.193548387096774
"34704",1620,279,0.225806451612903
"34705",1620,369,0.161290322580645
"34706",1621,249,0.838709677419355
"34707",1621,372,0.548387096774194
"34708",1622,277,0.0967741935483871
"34709",1624,258,0.354838709677419
"34710",1624,259,0.483870967741935
"34711",1625,334,0.516129032258065
"34712",1625,381,0.516129032258065
"34713",1625,404,0.290322580645161
"34714",1626,237,0.161290322580645
"34715",1626,262,0.225806451612903
"34716",1626,293,0.387096774193548
"34717",1626,299,0.451612903225806
"34718",1626,300,0.32258064516129
"34719",1627,279,0.32258064516129
"34720",1627,291,0.258064516129032
"34721",1628,341,0.193548387096774
"34722",1628,395,0.225806451612903
"34723",1628,412,0.32258064516129
"34724",1630,266,0.387096774193548
"34725",1635,280,0.0645161290322581
"34726",1635,379,0.258064516129032
"34727",1636,301,0
"34728",1639,259,0.290322580645161
"34729",1640,343,0.0967741935483871
"34730",1640,354,0.129032258064516
"34731",1641,339,0
"34732",1642,239,0.290322580645161
"34733",1642,405,0.387096774193548
"34734",1647,1,0.451612903225806
"34735",1647,7,0.483870967741935
"34736",1647,58,0.548387096774194
"34737",1647,230,1
"34738",1647,231,0.967741935483871
"34739",1647,238,1
"34740",1648,390,0
"34741",1650,376,0.354838709677419
"34742",1652,378,0.709677419354839
"34743",1652,892,0.67741935483871
"34744",1652,929,0.774193548387097
"34745",1652,954,0.774193548387097
"34746",1653,275,0.129032258064516
"34747",1653,333,0.129032258064516
"34748",1655,251,0.0967741935483871
"34749",1655,353,0.225806451612903
"34750",1655,390,0.483870967741935
"34751",1656,263,0.32258064516129
"34752",1657,299,0.32258064516129
"34753",1657,325,0.161290322580645
"34754",1657,409,0.32258064516129
"34755",1658,350,0.290322580645161
"34756",1658,360,0
"34757",1659,293,0.32258064516129
"34758",1660,292,0.129032258064516
"34759",1660,341,0.193548387096774
"34760",1660,416,0.225806451612903
"34761",1661,251,0.161290322580645
"34762",1661,269,0.129032258064516
"34763",1663,289,0.32258064516129
"34764",1663,305,0.193548387096774
"34765",1664,241,0.354838709677419
"34766",1664,358,0.387096774193548
"34767",1666,242,1
"34768",1666,373,1
"34769",1669,304,0.225806451612903
"34770",1669,319,0.129032258064516
"34771",1669,327,0.354838709677419
"34772",1669,328,0.225806451612903
"34773",1671,288,0.354838709677419
"34774",1671,308,0.129032258064516
"34775",1671,330,0.290322580645161
"34776",1672,244,0.129032258064516
"34777",1674,312,0.193548387096774
"34778",1675,281,0.290322580645161
"34779",1675,339,0.161290322580645
"34780",1675,352,0.32258064516129
"34781",1677,265,0.258064516129032
"34782",1677,335,0.32258064516129
"34783",1678,274,0.225806451612903
"34784",1678,287,0
"34785",1678,323,0.193548387096774
"34786",1678,338,0.193548387096774
"34787",1679,301,0.0967741935483871
"34788",1679,336,0.354838709677419
"34789",1680,245,0.225806451612903
"34790",1680,283,0.354838709677419
"34791",1681,285,0.548387096774194
"34792",1681,345,0.580645161290323
"34793",1683,344,0.387096774193548
"34794",1684,368,0.387096774193548
"34795",1685,327,0.161290322580645
"34796",1686,285,0.225806451612903
"34797",1687,247,0.354838709677419
"34798",1690,313,0.290322580645161
"34799",1691,241,0.225806451612903
"34800",1691,245,0.387096774193548
"34801",1691,318,0.451612903225806
"34802",1691,349,0.32258064516129
"34803",1693,383,0.290322580645161
"34804",1694,311,0.290322580645161
"34805",1694,379,0.193548387096774
"34806",1695,233,0.32258064516129
"34807",1695,276,0.387096774193548
"34808",1695,307,0.387096774193548
"34809",1695,363,0.0967741935483871
"34810",1695,394,0.193548387096774
"34811",1696,316,0.290322580645161
"34812",1698,268,0.387096774193548
"34813",1698,293,0.32258064516129
"34814",1698,355,0.354838709677419
"34815",1699,259,0.419354838709677
"34816",1699,275,0.387096774193548
"34817",1699,388,0.161290322580645
"34818",1700,275,0.451612903225806
"34819",1700,353,0.0645161290322581
"34820",1701,368,0.354838709677419
"34821",1701,414,0.516129032258065
"34822",1701,415,0.354838709677419
"34823",1705,360,0.193548387096774
"34824",1706,237,0.0645161290322581
"34825",1708,286,0.580645161290323
"34826",1709,260,0.290322580645161
"34827",1709,383,0.225806451612903
"34828",1714,385,0.290322580645161
"34829",1715,350,0.032258064516129
"34830",1716,281,0.580645161290323
"34831",1718,345,0.419354838709677
"34832",1719,243,1
"34833",1719,254,0.612903225806452
"34834",1719,255,0.935483870967742
"34835",1719,309,0.612903225806452
"34836",1720,260,0.161290322580645
"34837",1722,298,0.548387096774194
"34838",1722,414,0.290322580645161
"34839",1723,265,0.451612903225806
"34840",1723,270,0.387096774193548
"34841",1723,282,0.483870967741935
"34842",1723,323,0.516129032258065
"34843",1723,368,0.32258064516129
"34844",1725,282,0.483870967741935
"34845",1725,402,0.419354838709677
"34846",1727,584,0.32258064516129
"34847",1727,589,0.290322580645161
"34848",1728,273,0.290322580645161
"34849",1729,270,0.129032258064516
"34850",1729,280,0.290322580645161
"34851",1730,263,0.32258064516129
"34852",1730,281,0.193548387096774
"34853",1732,256,0.258064516129032
"34854",1732,365,0.645161290322581
"34855",1732,386,0.32258064516129
"34856",1732,414,0.645161290322581
"34857",1733,340,0.225806451612903
"34858",1734,243,0.806451612903226
"34859",1734,255,0.967741935483871
"34860",1734,257,0.709677419354839
"34861",1734,267,0.709677419354839
"34862",1735,328,0.129032258064516
"34863",1735,363,0.290322580645161
"34864",1736,251,0.451612903225806
"34865",1737,289,0.129032258064516
"34866",1737,360,0.161290322580645
"34867",1739,374,0.225806451612903
"34868",1742,387,0.419354838709677
"34869",1743,268,0.193548387096774
"34870",1743,354,0.225806451612903
"34871",1747,322,0.129032258064516
"34872",1747,325,0.225806451612903
"34873",1747,344,0.645161290322581
"34874",1748,259,0.387096774193548
"34875",1750,275,0.32258064516129
"34876",1750,283,0.451612903225806
"34877",1750,311,0.483870967741935
"34878",1750,334,0.193548387096774
"34879",1750,391,0.161290322580645
"34880",1752,313,0.354838709677419
"34881",1753,247,0.258064516129032
"34882",1753,270,0.129032258064516
"34883",1754,390,0.483870967741935
"34884",1755,268,0.483870967741935
"34885",1756,285,0.548387096774194
"34886",1756,369,0.387096774193548
"34887",1757,310,0
"34888",1758,249,0.870967741935484
"34889",1758,373,0.67741935483871
"34890",1759,293,0.387096774193548
"34891",1760,380,0
"34892",1761,291,0.419354838709677
"34893",1761,313,0.354838709677419
"34894",1761,321,0.387096774193548
"34895",1764,299,0.419354838709677
"34896",1765,298,0.354838709677419
"34897",1765,299,0.645161290322581
"34898",1765,311,0.419354838709677
"34899",1765,313,0.483870967741935
"34900",1765,316,0.258064516129032
"34901",1765,402,0.290322580645161
"34902",1766,285,0.419354838709677
"34903",1766,369,0.387096774193548
"34904",1767,271,0.161290322580645
"34905",1769,266,0
"34906",1769,384,0.193548387096774
"34907",1769,390,0.0645161290322581
"34908",1770,260,0.354838709677419
"34909",1770,281,0.225806451612903
"34910",1772,402,0.387096774193548
"34911",1773,282,0.354838709677419
"34912",1773,320,0.161290322580645
"34913",1773,325,0.258064516129032
"34914",1774,357,0.032258064516129
"34915",1778,279,0.419354838709677
"34916",1778,354,0.193548387096774
"34917",1778,393,0.0967741935483871
"34918",1779,309,0.612903225806452
"34919",1780,403,0.0967741935483871
"34920",1781,260,0.419354838709677
"34921",1782,242,0.838709677419355
"34922",1782,373,1
"34923",1782,508,0.483870967741935
"34924",1784,274,0.258064516129032
"34925",1784,285,0.580645161290323
"34926",1784,369,0.516129032258065
"34927",1784,403,0.354838709677419
"34928",1785,398,0.612903225806452
"34929",1786,298,0.612903225806452
"34930",1787,385,0.225806451612903
"34931",1787,413,0.225806451612903
"34932",1788,290,0.193548387096774
"34933",1788,369,0.193548387096774
"34934",1789,336,0.258064516129032
"34935",1789,375,0.0967741935483871
"34936",1789,395,0.0645161290322581
"34937",1790,311,0.225806451612903
"34938",1790,333,0.32258064516129
"34939",1791,241,0.161290322580645
"34940",1792,374,0.32258064516129
"34941",1792,414,0.354838709677419
"34942",1793,323,0.0645161290322581
"34943",1793,333,0.32258064516129
"34944",1794,339,0.0967741935483871
"34945",1795,232,0.129032258064516
"34946",1795,246,0.225806451612903
"34947",1795,311,0.225806451612903
"34948",1795,323,0.225806451612903
"34949",1796,270,0.612903225806452
"34950",1796,314,0.258064516129032
"34951",1796,327,0.354838709677419
"34952",1797,232,0.387096774193548
"34953",1797,246,0.129032258064516
"34954",1797,409,0.258064516129032
"34955",1798,241,0.419354838709677
"34956",1798,318,0.516129032258065
"34957",1799,307,0
"34958",1800,386,0.225806451612903
"34959",1802,246,0.258064516129032
"34960",1802,256,0.0967741935483871
"34961",1802,411,0.161290322580645
"34962",1806,307,0.225806451612903
"34963",1807,285,0.419354838709677
"34964",1807,355,0.129032258064516
"34965",1808,390,0.129032258064516
"34966",1808,393,0.129032258064516
"34967",1808,396,0.387096774193548
"34968",1809,274,0.161290322580645
"34969",1809,276,0.32258064516129
"34970",1809,317,0.161290322580645
"34971",1810,269,0.0967741935483871
"34972",1810,374,0.32258064516129
"34973",1810,406,0.451612903225806
"34974",1810,409,0.516129032258065
"34975",1811,258,0.0645161290322581
"34976",1811,297,0.516129032258065
"34977",1811,340,0.387096774193548
"34978",1811,379,0.483870967741935
"34979",1812,363,0.161290322580645
"34980",1812,412,0
"34981",1813,378,0.32258064516129
"34982",1814,253,0
"34983",1816,249,0.870967741935484
"34984",1816,372,0.67741935483871
"34985",1817,246,0.129032258064516
"34986",1817,300,0.225806451612903
"34987",1817,381,0.258064516129032
"34988",1820,259,0.516129032258065
"34989",1820,334,0.354838709677419
"34990",1821,259,0.193548387096774
"34991",1821,313,0.0645161290322581
"34992",1822,367,0.354838709677419
"34993",1823,258,0.387096774193548
"34994",1825,270,0.32258064516129
"34995",1826,263,0.32258064516129
"34996",1826,283,0.129032258064516
"34997",1826,315,0.483870967741935
"34998",1826,321,0.516129032258065
"34999",1826,381,0.451612903225806
"35000",1826,392,0.516129032258065
"35001",1826,398,0.774193548387097
"35002",1830,259,0.483870967741935
"35003",1830,275,0.548387096774194
"35004",1830,278,0.161290322580645
"35005",1830,283,0.483870967741935
"35006",1833,371,0.258064516129032
"35007",1833,405,0.290322580645161
"35008",1834,312,0.161290322580645
"35009",1836,269,0.258064516129032
"35010",1836,345,0.290322580645161
"35011",1836,367,0.32258064516129
"35012",1837,316,0.129032258064516
"35013",1837,357,0.193548387096774
"35014",1838,254,0.516129032258065
"35015",1839,705,0.451612903225806
"35016",1841,298,0.451612903225806
"35017",1841,299,0.419354838709677
"35018",1841,323,0.225806451612903
"35019",1841,402,0.32258064516129
"35020",1843,344,0.451612903225806
"35021",1844,415,0.129032258064516
"35022",1846,345,0.129032258064516
"35023",1847,345,0.32258064516129
"35024",1848,274,0.354838709677419
"35025",1851,256,0.032258064516129
"35026",1852,299,0.387096774193548
"35027",1853,232,0.32258064516129
"35028",1853,328,0.451612903225806
"35029",1853,345,0.354838709677419
"35030",1853,390,0.225806451612903
"35031",1854,232,0.193548387096774
"35032",1854,246,0.0967741935483871
"35033",1855,360,0
"35034",1856,281,0.354838709677419
"35035",1856,406,0.32258064516129
"35036",1857,360,0.0967741935483871
"35037",1858,266,0.193548387096774
"35038",1858,276,0.225806451612903
"35039",1859,254,0.32258064516129
"35040",1859,270,0.516129032258065
"35041",1861,362,0.032258064516129
"35042",1862,302,0.0967741935483871
"35043",1863,263,0.258064516129032
"35044",1863,280,0.354838709677419
"35045",1863,281,0.258064516129032
"35046",1863,333,0.032258064516129
"35047",1864,313,0.258064516129032
"35048",1867,247,0.419354838709677
"35049",1867,268,0.32258064516129
"35050",1867,288,0.290322580645161
"35051",1867,345,0.387096774193548
"35052",1868,249,0.774193548387097
"35053",1868,372,0.967741935483871
"35054",1870,254,0.548387096774194
"35055",1870,264,0.806451612903226
"35056",1871,243,0.838709677419355
"35057",1871,254,0.516129032258065
"35058",1871,288,0.193548387096774
"35059",1871,290,0.129032258064516
"35060",1871,320,0.0967741935483871
"35061",1873,313,0.225806451612903
"35062",1874,258,0.225806451612903
"35063",1874,297,0.225806451612903
"35064",1876,268,0.258064516129032
"35065",1876,285,0.354838709677419
"35066",1877,360,0.0645161290322581
"35067",1879,390,0.290322580645161
"35068",1880,292,0.225806451612903
"35069",1880,416,0.032258064516129
"35070",1881,354,0.0645161290322581
"35071",1881,360,0.193548387096774
"35072",1882,282,0.451612903225806
"35073",1882,299,0.225806451612903
"35074",1883,344,0.580645161290323
"35075",1884,346,0.258064516129032
"35076",1884,395,0.161290322580645
"35077",1884,405,0.129032258064516
"35078",1885,245,0.354838709677419
"35079",1885,313,0.451612903225806
"35080",1885,334,0.451612903225806
"35081",1885,349,0.548387096774194
"35082",1885,381,0.548387096774194
"35083",1886,383,0.354838709677419
"35084",1887,308,0.290322580645161
"35085",1887,312,0.419354838709677
"35086",1887,341,0.290322580645161
"35087",1888,367,0.0967741935483871
"35088",1889,257,0.0645161290322581
"35089",1890,242,1
"35090",1890,373,0.967741935483871
"35091",1890,508,0.612903225806452
"35092",1891,262,0
"35093",1891,290,0.290322580645161
"35094",1891,355,0.225806451612903
"35095",1893,653,0.419354838709677
"35096",1893,741,0.612903225806452
"35097",1893,908,0.419354838709677
"35098",1895,396,0.0967741935483871
"35099",1896,374,0
"35100",1896,413,0.129032258064516
"35101",1898,249,0.967741935483871
"35102",1898,372,0.806451612903226
"35103",1902,303,0.354838709677419
"35104",1903,370,0.32258064516129
"35105",1903,378,0.483870967741935
"35106",1905,304,0.161290322580645
"35107",1907,265,0.0967741935483871
"35108",1908,318,0.387096774193548
"35109",1909,284,0.419354838709677
"35110",1910,274,0.0645161290322581
"35111",1910,365,0.258064516129032
"35112",1910,387,0.451612903225806
"35113",1910,399,0.419354838709677
"35114",1910,415,0.32258064516129
"35115",1912,283,0.387096774193548
"35116",1912,388,0.290322580645161
"35117",1913,240,0.483870967741935
"35118",1913,255,0.806451612903226
"35119",1913,257,0.548387096774194
"35120",1913,264,0.806451612903226
"35121",1913,303,0.548387096774194
"35122",1913,358,0.419354838709677
"35123",1914,346,0.290322580645161
"35124",1916,228,0.161290322580645
"35125",1917,248,0.354838709677419
"35126",1917,340,0.451612903225806
"35127",1919,330,0.483870967741935
"35128",1921,295,0.032258064516129
"35129",1922,346,0.483870967741935
"35130",1922,365,0.387096774193548
"35131",1922,412,0.290322580645161
"35132",1923,237,0.225806451612903
"35133",1923,240,0.709677419354839
"35134",1923,382,0.258064516129032
"35135",1924,268,0.225806451612903
"35136",1924,353,0.0645161290322581
"35137",1924,354,0.32258064516129
"35138",1925,398,0.870967741935484
"35139",1927,355,0.32258064516129
"35140",1927,365,0.483870967741935
"35141",1927,399,0.387096774193548
"35142",1927,415,0.419354838709677
"35143",1928,273,0.451612903225806
"35144",1928,275,0.387096774193548
"35145",1928,283,0.451612903225806
"35146",1928,292,0.032258064516129
"35147",1928,333,0.419354838709677
"35148",1928,350,0.290322580645161
"35149",1929,314,0.193548387096774
"35150",1931,282,0.387096774193548
"35151",1931,368,0.516129032258065
"35152",1931,402,0.548387096774194
"35153",1932,239,0.290322580645161
"35154",1932,243,0.870967741935484
"35155",1932,254,0.580645161290323
"35156",1932,255,0.870967741935484
"35157",1932,264,0.935483870967742
"35158",1932,309,0.935483870967742
"35159",1933,244,0.225806451612903
"35160",1935,303,0.161290322580645
"35161",1938,347,0.0967741935483871
"35162",1938,356,0.258064516129032
"35163",1941,244,0.419354838709677
"35164",1941,289,0.258064516129032
"35165",1942,412,0.225806451612903
"35166",1943,289,0.161290322580645
"35167",1945,284,0.193548387096774
"35168",1946,353,0.0645161290322581
"35169",1948,270,0.225806451612903
"35170",1948,399,0.32258064516129
"35171",1948,415,0.193548387096774
"35172",1949,320,0.225806451612903
"35173",1950,235,0.580645161290323
"35174",1950,243,0.774193548387097
"35175",1950,255,0.903225806451613
"35176",1950,257,0.67741935483871
"35177",1950,264,1
"35178",1950,325,0.225806451612903
"35179",1951,382,0.161290322580645
"35180",1952,351,0.225806451612903
"35181",1952,399,0.225806451612903
"35182",1954,290,0.161290322580645
"35183",1954,344,0.612903225806452
"35184",1954,384,0.354838709677419
"35185",1955,246,0.129032258064516
"35186",1955,383,0.290322580645161
"35187",1955,974,0.032258064516129
"35188",1958,268,0.451612903225806
"35189",1958,355,0.290322580645161
"35190",1959,291,0.483870967741935
"35191",1959,335,0.419354838709677
"35192",1962,301,0.193548387096774
"35193",1962,342,0.129032258064516
"35194",1962,355,0.387096774193548
"35195",1963,235,0.806451612903226
"35196",1963,239,0.419354838709677
"35197",1963,325,0.354838709677419
"35198",1963,392,0.612903225806452
"35199",1965,244,0.32258064516129
"35200",1967,237,0.32258064516129
"35201",1967,414,0.225806451612903
"35202",1970,292,0.032258064516129
"35203",1971,351,0.387096774193548
"35204",1972,815,0.419354838709677
"35205",1972,827,0.483870967741935
"35206",1975,285,0.451612903225806
"35207",1975,369,0.290322580645161
"35208",1975,386,0.451612903225806
"35209",1976,244,0.290322580645161
"35210",1976,320,0.0967741935483871
"35211",1977,370,0.193548387096774
"35212",1978,252,0.129032258064516
"35213",1978,301,0.0645161290322581
"35214",1978,326,0.193548387096774
"35215",1978,357,0.129032258064516
"35216",1978,379,0.0645161290322581
"35217",1981,255,0.903225806451613
"35218",1981,303,0.483870967741935
"35219",1982,330,0.451612903225806
"35220",1984,290,0.516129032258065
"35221",1984,298,0.225806451612903
"35222",1984,402,0.354838709677419
"35223",1985,255,0.935483870967742
"35224",1985,303,0.516129032258065
"35225",1988,244,0.193548387096774
"35226",1988,245,0.032258064516129
"35227",1989,368,0.67741935483871
"35228",1989,479,0.032258064516129
"35229",1992,303,0.32258064516129
"35230",1993,351,0.387096774193548
"35231",1993,356,0.516129032258065
"35232",1995,335,0.354838709677419
"35233",1996,235,0.290322580645161
"35234",1997,347,0.580645161290323
"35235",1998,319,0.290322580645161
"35236",2002,382,0
"35237",2002,395,0.0967741935483871
"35238",2003,381,0.387096774193548
"35239",2004,265,0.225806451612903
"35240",2004,293,0.161290322580645
"35241",2004,298,0.258064516129032
"35242",2006,269,0.161290322580645
"35243",2007,277,0.161290322580645
"35244",2007,392,0.290322580645161
"35245",2008,392,0.129032258064516
"35246",2011,250,0.32258064516129
"35247",2014,254,0.741935483870968
"35248",2014,255,1
"35249",2014,257,0.645161290322581
"35250",2014,264,0.967741935483871
"35251",2014,267,0.645161290322581
"35252",2014,309,0.806451612903226
"35253",2017,283,0.290322580645161
"35254",2017,300,0.0967741935483871
"35255",2018,315,1
"35256",2018,331,0.67741935483871
"35257",2020,269,0.354838709677419
"35258",2023,288,0.354838709677419
"35259",2024,381,0.290322580645161
"35260",2025,253,0.161290322580645
"35261",2026,387,0.451612903225806
"35262",2029,315,1
"35263",2030,358,0.258064516129032
"35264",2031,304,0.258064516129032
"35265",2032,333,0.161290322580645
"35266",2032,402,0.354838709677419
"35267",2033,480,0.161290322580645
"35268",2034,252,0.387096774193548
"35269",2034,357,0.032258064516129
"35270",2036,330,0.387096774193548
"35271",2037,320,0.354838709677419
"35272",2037,344,0.419354838709677
"35273",2037,365,0.0967741935483871
"35274",2039,363,0.0967741935483871
"35275",2042,228,0.225806451612903
"35276",2042,317,0.161290322580645
"35277",2045,251,0.290322580645161
"35278",2045,349,0.32258064516129
"35279",2045,381,0.483870967741935
"35280",2045,398,0.548387096774194
"35281",2050,265,0.225806451612903
"35282",2050,269,0.032258064516129
"35283",2051,262,0.129032258064516
"35284",2052,233,0.709677419354839
"35285",2052,295,0.516129032258065
"35286",2052,394,0.225806451612903
"35287",2053,326,0.193548387096774
"35288",2054,273,0.290322580645161
"35289",2055,258,0.161290322580645
"35290",2055,262,0.193548387096774
"35291",2055,295,0.451612903225806
"35292",2055,326,0.129032258064516
"35293",2056,315,0.774193548387097
"35294",2058,252,0.0967741935483871
"35295",2058,382,0
"35296",2058,393,0.193548387096774
"35297",2060,282,0.0967741935483871
"35298",2062,292,0.161290322580645
"35299",2062,388,0
"35300",2063,295,0.290322580645161
"35301",2064,267,0
"35302",2065,240,0.67741935483871
"35303",2065,294,1
"35304",2065,364,0.709677419354839
"35305",2066,253,0.225806451612903
"35306",2066,357,0.161290322580645
"35307",2068,289,0.193548387096774
"35308",2068,295,0.290322580645161
"35309",2068,307,0.258064516129032
"35310",2069,413,0
"35311",2070,296,0.354838709677419
"35312",2070,386,0.419354838709677
"35313",2070,399,0.258064516129032
"35314",2074,257,0.193548387096774
"35315",2074,349,0.161290322580645
"35316",2074,411,0.258064516129032
"35317",2075,286,0.451612903225806
"35318",2075,291,0.32258064516129
"35319",2078,234,0.290322580645161
"35320",2078,320,0.419354838709677
"35321",2078,322,0.129032258064516
"35322",2079,235,0.548387096774194
"35323",2079,239,0.838709677419355
"35324",2079,240,0.67741935483871
"35325",2079,392,0.548387096774194
"35326",2080,276,0.161290322580645
"35327",2081,296,0.451612903225806
"35328",2083,290,0.290322580645161
"35329",2083,301,0.0967741935483871
"35330",2083,355,0.516129032258065
"35331",2083,386,0.225806451612903
"35332",2084,323,0.225806451612903
"35333",2085,250,0.193548387096774
"35334",2086,384,0.225806451612903
"35335",2086,397,0.193548387096774
"35336",2086,414,0.451612903225806
"35337",2087,240,0.483870967741935
"35338",2087,392,0.387096774193548
"35339",2088,228,0.258064516129032
"35340",2088,237,0.225806451612903
"35341",2088,344,0.32258064516129
"35342",2088,346,0.32258064516129
"35343",2088,395,0.129032258064516
"35344",2090,298,0.387096774193548
"35345",2090,314,0.387096774193548
"35346",2090,383,0.0967741935483871
"35347",2092,455,0.161290322580645
"35348",2092,490,0.548387096774194
"35349",2093,302,0.32258064516129
"35350",2093,439,0.870967741935484
"35351",2093,440,0.806451612903226
"35352",2093,448,0.548387096774194
